split,PMID,group,source,neg_kind,strata
train,12638397,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12642491,pos,MEDLINE,pos,pos_MEDLINE
train,12643040,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12660162,pos,MEDLINE,pos,pos_MEDLINE
train,12663503,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12667445,pos,MEDLINE,pos,pos_MEDLINE
train,12672815,pos,MEDLINE,pos,pos_MEDLINE
train,12679333,pos,MEDLINE,pos,pos_MEDLINE
train,12679341,pos,MEDLINE,pos,pos_MEDLINE
train,12686552,pos,MEDLINE,pos,pos_MEDLINE
train,12689336,pos,MEDLINE,pos,pos_MEDLINE
train,12713679,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1271523,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12718874,pos,MEDLINE,pos,pos_MEDLINE
train,12718882,pos,MEDLINE,pos,pos_MEDLINE
train,12719782,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12729736,pos,MEDLINE,pos,pos_MEDLINE
train,12732622,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12732633,pos,MEDLINE,pos,pos_MEDLINE
train,12732728,pos,MEDLINE,pos,pos_MEDLINE
train,12736686,pos,MEDLINE,pos,pos_MEDLINE
train,12743116,pos,MEDLINE,pos,pos_MEDLINE
train,12745833,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12755599,pos,MEDLINE,pos,pos_MEDLINE
train,12756244,pos,MEDLINE,pos,pos_MEDLINE
train,12767220,pos,MEDLINE,pos,pos_MEDLINE
train,12768036,pos,MEDLINE,pos,pos_MEDLINE
train,12769844,pos,MEDLINE,pos,pos_MEDLINE
train,12773376,pos,MEDLINE,pos,pos_MEDLINE
train,12777757,pos,MEDLINE,pos,pos_MEDLINE
train,12778115,pos,MEDLINE,pos,pos_MEDLINE
train,12780931,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12781131,pos,MEDLINE,pos,pos_MEDLINE
train,12799137,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12803252,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12804253,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12808143,pos,MEDLINE,pos,pos_MEDLINE
train,12808446,pos,MEDLINE,pos,pos_MEDLINE
train,12808494,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12809490,pos,MEDLINE,pos,pos_MEDLINE
train,12820959,pos,MEDLINE,pos,pos_MEDLINE
train,12824176,pos,MEDLINE,pos,pos_MEDLINE
train,12824490,pos,MEDLINE,pos,pos_MEDLINE
train,12824491,pos,MEDLINE,pos,pos_MEDLINE
train,12828642,pos,MEDLINE,pos,pos_MEDLINE
train,12833551,pos,MEDLINE,pos,pos_MEDLINE
train,12834348,pos,MEDLINE,pos,pos_MEDLINE
train,12840024,pos,MEDLINE,pos,pos_MEDLINE
train,12840750,pos,MEDLINE,pos,pos_MEDLINE
train,12842040,pos,MEDLINE,pos,pos_MEDLINE
train,12860127,pos,MEDLINE,pos,pos_MEDLINE
train,12860985,pos,MEDLINE,pos,pos_MEDLINE
train,12862464,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12867070,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12873883,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12875835,pos,MEDLINE,pos,pos_MEDLINE
train,12876341,pos,MEDLINE,pos,pos_MEDLINE
train,12884056,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12886683,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12890685,pos,MEDLINE,pos,pos_MEDLINE
train,1289572,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12897056,pos,MEDLINE,pos,pos_MEDLINE
train,12914917,pos,MEDLINE,pos,pos_MEDLINE
train,12917436,pos,MEDLINE,pos,pos_MEDLINE
train,12923182,pos,MEDLINE,pos,pos_MEDLINE
train,12923574,pos,MEDLINE,pos,pos_MEDLINE
train,12924981,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12942536,pos,MEDLINE,pos,pos_MEDLINE
train,12945053,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,12963818,pos,MEDLINE,pos,pos_MEDLINE
train,12970458,pos,MEDLINE,pos,pos_MEDLINE
train,12970567,pos,MEDLINE,pos,pos_MEDLINE
train,1311056,pos,MEDLINE,pos,pos_MEDLINE
train,1314658,pos,MEDLINE,pos,pos_MEDLINE
train,1380282,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1396573,pos,MEDLINE,pos,pos_MEDLINE
train,1397886,pos,MEDLINE,pos,pos_MEDLINE
train,14086040,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1409631,pos,MEDLINE,pos,pos_MEDLINE
train,1443162,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1446166,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14499615,pos,MEDLINE,pos,pos_MEDLINE
train,14500786,pos,MEDLINE,pos,pos_MEDLINE
train,14514667,pos,MEDLINE,pos,pos_MEDLINE
train,14527388,pos,MEDLINE,pos,pos_MEDLINE
train,14527391,pos,MEDLINE,pos,pos_MEDLINE
train,14528294,pos,MEDLINE,pos,pos_MEDLINE
train,14529288,pos,MEDLINE,pos,pos_MEDLINE
train,14529625,pos,MEDLINE,pos,pos_MEDLINE
train,14530265,pos,MEDLINE,pos,pos_MEDLINE
train,1453246,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14534297,pos,MEDLINE,pos,pos_MEDLINE
train,14536075,pos,MEDLINE,pos,pos_MEDLINE
train,14555996,pos,MEDLINE,pos,pos_MEDLINE
train,14557549,pos,MEDLINE,pos,pos_MEDLINE
train,14564761,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14566049,pos,MEDLINE,pos,pos_MEDLINE
train,14574440,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14575713,pos,MEDLINE,pos,pos_MEDLINE
train,14579328,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14579366,pos,MEDLINE,pos,pos_MEDLINE
train,14583191,pos,MEDLINE,pos,pos_MEDLINE
train,14586470,pos,MEDLINE,pos,pos_MEDLINE
train,14589641,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14594809,pos,MEDLINE,pos,pos_MEDLINE
train,14613939,pos,MEDLINE,pos,pos_MEDLINE
train,14614232,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14616297,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1461814,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14620183,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14620903,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14622018,pos,MEDLINE,pos,pos_MEDLINE
train,14622405,pos,MEDLINE,pos,pos_MEDLINE
train,14623073,pos,MEDLINE,pos,pos_MEDLINE
train,14623186,pos,MEDLINE,pos,pos_MEDLINE
train,14627378,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14633981,pos,MEDLINE,pos,pos_MEDLINE
train,14635127,pos,MEDLINE,pos,pos_MEDLINE
train,14636051,pos,MEDLINE,pos,pos_MEDLINE
train,14643199,pos,MEDLINE,pos,pos_MEDLINE
train,14643202,pos,MEDLINE,pos,pos_MEDLINE
train,14648763,pos,MEDLINE,pos,pos_MEDLINE
train,14653811,pos,MEDLINE,pos,pos_MEDLINE
train,14654695,pos,MEDLINE,pos,pos_MEDLINE
train,14656436,pos,MEDLINE,pos,pos_MEDLINE
train,14657985,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14660062,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14661030,pos,MEDLINE,pos,pos_MEDLINE
train,14672666,pos,MEDLINE,pos,pos_MEDLINE
train,14672926,pos,MEDLINE,pos,pos_MEDLINE
train,14675084,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14675538,pos,MEDLINE,pos,pos_MEDLINE
train,14682679,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14685275,pos,MEDLINE,pos,pos_MEDLINE
train,14687565,pos,MEDLINE,pos,pos_MEDLINE
train,14688264,pos,MEDLINE,pos,pos_MEDLINE
train,14689121,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1469551,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14700197,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14704425,pos,MEDLINE,pos,pos_MEDLINE
train,14705034,pos,MEDLINE,pos,pos_MEDLINE
train,14715270,pos,MEDLINE,pos,pos_MEDLINE
train,14717694,pos,MEDLINE,pos,pos_MEDLINE
train,14722079,pos,MEDLINE,pos,pos_MEDLINE
train,14722118,pos,MEDLINE,pos,pos_MEDLINE
train,14726202,pos,MEDLINE,pos,pos_MEDLINE
train,14729170,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14730216,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14757047,pos,MEDLINE,pos,pos_MEDLINE
train,14759363,pos,MEDLINE,pos,pos_MEDLINE
train,14759524,pos,MEDLINE,pos,pos_MEDLINE
train,14761955,pos,MEDLINE,pos,pos_MEDLINE
train,14763978,pos,MEDLINE,pos,pos_MEDLINE
train,14765110,pos,MEDLINE,pos,pos_MEDLINE
train,14767598,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14801728,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1481477,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1486948,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14960595,pos,MEDLINE,pos,pos_MEDLINE
train,14962390,pos,MEDLINE,pos,pos_MEDLINE
train,14963040,pos,MEDLINE,pos,pos_MEDLINE
train,14967045,pos,MEDLINE,pos,pos_MEDLINE
train,14968132,pos,MEDLINE,pos,pos_MEDLINE
train,14976552,pos,MEDLINE,pos,pos_MEDLINE
train,14980225,pos,MEDLINE,pos,pos_MEDLINE
train,14980481,pos,MEDLINE,pos,pos_MEDLINE
train,14983195,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14987189,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,14988012,pos,MEDLINE,pos,pos_MEDLINE
train,14998994,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15001351,pos,MEDLINE,pos,pos_MEDLINE
train,15001804,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15004032,pos,MEDLINE,pos,pos_MEDLINE
train,15007172,pos,MEDLINE,pos,pos_MEDLINE
train,15020242,pos,PMC,pos,pos_PMC
train,15023052,pos,MEDLINE,pos,pos_MEDLINE
train,15024385,pos,MEDLINE,pos,pos_MEDLINE
train,15027493,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15028724,pos,MEDLINE,pos,pos_MEDLINE
train,15031714,pos,MEDLINE,pos,pos_MEDLINE
train,15035987,pos,MEDLINE,pos,pos_MEDLINE
train,15037248,pos,MEDLINE,pos,pos_MEDLINE
train,15039539,pos,MEDLINE,pos,pos_MEDLINE
train,15039555,pos,MEDLINE,pos,pos_MEDLINE
train,15046531,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15047691,pos,MEDLINE,pos,pos_MEDLINE
train,15049684,pos,MEDLINE,pos,pos_MEDLINE
train,15050829,pos,MEDLINE,pos,pos_MEDLINE
train,1505675,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15056757,pos,MEDLINE,pos,pos_MEDLINE
train,15060081,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15063231,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15064659,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15065849,pos,MEDLINE,pos,pos_MEDLINE
train,15068809,pos,MEDLINE,pos,pos_MEDLINE
train,15069555,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15074440,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15075344,pos,MEDLINE,pos,pos_MEDLINE
train,15087392,pos,MEDLINE,pos,pos_MEDLINE
train,15089927,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15091210,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15096055,pos,MEDLINE,pos,pos_MEDLINE
train,15099522,pos,MEDLINE,pos,pos_MEDLINE
train,15101973,pos,MEDLINE,pos,pos_MEDLINE
train,15103331,pos,MEDLINE,pos,pos_MEDLINE
train,15117963,pos,MEDLINE,pos,pos_MEDLINE
train,15126499,pos,MEDLINE,pos,pos_MEDLINE
train,15132129,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15136353,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15146506,pos,MEDLINE,pos,pos_MEDLINE
train,15150404,pos,MEDLINE,pos,pos_MEDLINE
train,15150702,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15157097,pos,MEDLINE,pos,pos_MEDLINE
train,15159535,pos,MEDLINE,pos,pos_MEDLINE
train,15164065,pos,MEDLINE,pos,pos_MEDLINE
train,15169953,pos,MEDLINE,pos,pos_MEDLINE
train,15170177,pos,MEDLINE,pos,pos_MEDLINE
train,1517214,pos,MEDLINE,pos,pos_MEDLINE
train,15172872,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15178680,pos,MEDLINE,pos,pos_MEDLINE
train,15195698,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15206909,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15207135,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15209504,pos,MEDLINE,pos,pos_MEDLINE
train,15211521,pos,MEDLINE,pos,pos_MEDLINE
train,15222016,pos,MEDLINE,pos,pos_MEDLINE
train,15222745,pos,MEDLINE,pos,pos_MEDLINE
train,15228248,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1522953,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15229897,pos,MEDLINE,pos,pos_MEDLINE
train,15231846,pos,MEDLINE,pos,pos_MEDLINE
train,15231848,pos,MEDLINE,pos,pos_MEDLINE
train,15235592,pos,MEDLINE,pos,pos_MEDLINE
train,15235594,pos,MEDLINE,pos,pos_MEDLINE
train,15238634,pos,MEDLINE,pos,pos_MEDLINE
train,15242595,pos,MEDLINE,pos,pos_MEDLINE
train,15242596,pos,MEDLINE,pos,pos_MEDLINE
train,15252116,pos,MEDLINE,pos,pos_MEDLINE
train,15263010,pos,MEDLINE,pos,pos_MEDLINE
train,15280472,pos,MEDLINE,pos,pos_MEDLINE
train,15282829,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15289613,pos,MEDLINE,pos,pos_MEDLINE
train,15292204,pos,MEDLINE,pos,pos_MEDLINE
train,15294156,pos,MEDLINE,pos,pos_MEDLINE
train,15296731,pos,MEDLINE,pos,pos_MEDLINE
train,15297830,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15299148,pos,MEDLINE,pos,pos_MEDLINE
train,15304491,pos,MEDLINE,pos,pos_MEDLINE
train,15316733,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15317586,pos,MEDLINE,pos,pos_MEDLINE
train,15318225,pos,MEDLINE,pos,pos_MEDLINE
train,15326182,pos,MEDLINE,pos,pos_MEDLINE
train,15327768,pos,MEDLINE,pos,pos_MEDLINE
train,15327958,pos,MEDLINE,pos,pos_MEDLINE
train,15329414,pos,MEDLINE,pos,pos_MEDLINE
train,15329672,pos,MEDLINE,pos,pos_MEDLINE
train,15329733,pos,MEDLINE,pos,pos_MEDLINE
train,15333930,pos,MEDLINE,pos,pos_MEDLINE
train,15341732,pos,MEDLINE,pos,pos_MEDLINE
train,15342238,pos,MEDLINE,pos,pos_MEDLINE
train,15342239,pos,MEDLINE,pos,pos_MEDLINE
train,15350215,pos,MEDLINE,pos,pos_MEDLINE
train,15361273,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15362858,pos,MEDLINE,pos,pos_MEDLINE
train,15364906,pos,MEDLINE,pos,pos_MEDLINE
train,15372278,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15374885,pos,MEDLINE,pos,pos_MEDLINE
train,15379539,pos,MEDLINE,pos,pos_MEDLINE
train,15383288,pos,MEDLINE,pos,pos_MEDLINE
train,15389643,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15452271,pos,MEDLINE,pos,pos_MEDLINE
train,15452437,pos,MEDLINE,pos,pos_MEDLINE
train,15457209,pos,MEDLINE,pos,pos_MEDLINE
train,15465825,pos,MEDLINE,pos,pos_MEDLINE
train,15475586,pos,MEDLINE,pos,pos_MEDLINE
train,15476803,pos,PMC,pos,pos_PMC
train,15476821,pos,MEDLINE,pos,pos_MEDLINE
train,15492000,pos,MEDLINE,pos,pos_MEDLINE
train,15504034,pos,MEDLINE,pos,pos_MEDLINE
train,15518563,pos,MEDLINE,pos,pos_MEDLINE
train,15525646,pos,MEDLINE,pos,pos_MEDLINE
train,15525938,pos,MEDLINE,pos,pos_MEDLINE
train,15525981,pos,MEDLINE,pos,pos_MEDLINE
train,15526116,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15528208,pos,MEDLINE,pos,pos_MEDLINE
train,15534202,pos,MEDLINE,pos,pos_MEDLINE
train,15534909,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15536081,pos,MEDLINE,pos,pos_MEDLINE
train,15537541,pos,MEDLINE,pos,pos_MEDLINE
train,15557116,pos,PMC,pos,pos_PMC
train,15557262,pos,MEDLINE,pos,pos_MEDLINE
train,15561605,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15568805,pos,MEDLINE,pos,pos_MEDLINE
train,15576554,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15579210,pos,PMC,pos,pos_PMC
train,15581372,pos,MEDLINE,pos,pos_MEDLINE
train,15585888,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15587046,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15597577,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15619638,pos,MEDLINE,pos,pos_MEDLINE
train,15624784,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15628874,pos,MEDLINE,pos,pos_MEDLINE
train,15629713,pos,MEDLINE,pos,pos_MEDLINE
train,15632485,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15635618,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15639237,pos,MEDLINE,pos,pos_MEDLINE
train,15641800,pos,MEDLINE,pos,pos_MEDLINE
train,15647366,pos,MEDLINE,pos,pos_MEDLINE
train,15653326,pos,MEDLINE,pos,pos_MEDLINE
train,15654739,pos,MEDLINE,pos,pos_MEDLINE
train,15660128,pos,MEDLINE,pos,pos_MEDLINE
train,15661738,pos,MEDLINE,pos,pos_MEDLINE
train,15667212,pos,MEDLINE,pos,pos_MEDLINE
train,15698576,pos,MEDLINE,pos,pos_MEDLINE
train,15702444,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15703173,pos,MEDLINE,pos,pos_MEDLINE
train,15713672,pos,MEDLINE,pos,pos_MEDLINE
train,15721257,pos,MEDLINE,pos,pos_MEDLINE
train,15723352,pos,MEDLINE,pos,pos_MEDLINE
train,15728164,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15731407,pos,MEDLINE,pos,pos_MEDLINE
train,15740742,pos,MEDLINE,pos,pos_MEDLINE
train,15741346,pos,MEDLINE,pos,pos_MEDLINE
train,15746104,pos,MEDLINE,pos,pos_MEDLINE
train,15750603,pos,MEDLINE,pos,pos_MEDLINE
train,15751468,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15751956,pos,MEDLINE,pos,pos_MEDLINE
train,15751971,pos,MEDLINE,pos,pos_MEDLINE
train,15751987,pos,MEDLINE,pos,pos_MEDLINE
train,15752191,pos,MEDLINE,pos,pos_MEDLINE
train,15752764,pos,MEDLINE,pos,pos_MEDLINE
train,15753083,pos,MEDLINE,pos,pos_MEDLINE
train,15756061,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15760906,pos,MEDLINE,pos,pos_MEDLINE
train,15777416,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1577801,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15782178,pos,MEDLINE,pos,pos_MEDLINE
train,15784741,pos,MEDLINE,pos,pos_MEDLINE
train,15792982,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15802216,pos,MEDLINE,pos,pos_MEDLINE
train,15808506,pos,MEDLINE,pos,pos_MEDLINE
train,15811367,pos,MEDLINE,pos,pos_MEDLINE
train,15817461,pos,MEDLINE,pos,pos_MEDLINE
train,15824059,pos,PMC,pos,pos_PMC
train,15824734,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15824735,pos,MEDLINE,pos,pos_MEDLINE
train,15829978,pos,MEDLINE,pos,pos_MEDLINE
train,15843024,pos,MEDLINE,pos,pos_MEDLINE
train,15857135,pos,MEDLINE,pos,pos_MEDLINE
train,15866268,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15878177,pos,MEDLINE,pos,pos_MEDLINE
train,15889386,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15890201,pos,MEDLINE,pos,pos_MEDLINE
train,15893665,pos,MEDLINE,pos,pos_MEDLINE
train,15895093,pos,MEDLINE,pos,pos_MEDLINE
train,15896712,pos,MEDLINE,pos,pos_MEDLINE
train,15897454,pos,MEDLINE,pos,pos_MEDLINE
train,15905169,pos,MEDLINE,pos,pos_MEDLINE
train,15909982,pos,MEDLINE,pos,pos_MEDLINE
train,15911669,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15920406,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15924048,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15929994,pos,MEDLINE,pos,pos_MEDLINE
train,15946409,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15953616,pos,MEDLINE,pos,pos_MEDLINE
train,15959518,pos,MEDLINE,pos,pos_MEDLINE
train,15964839,pos,MEDLINE,pos,pos_MEDLINE
train,15966718,pos,MEDLINE,pos,pos_MEDLINE
train,15966732,pos,MEDLINE,pos,pos_MEDLINE
train,15966803,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15982665,pos,MEDLINE,pos,pos_MEDLINE
train,15987890,pos,MEDLINE,pos,pos_MEDLINE
train,15992821,pos,MEDLINE,pos,pos_MEDLINE
train,15993654,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,15994560,pos,MEDLINE,pos,pos_MEDLINE
train,15996101,pos,MEDLINE,pos,pos_MEDLINE
train,15999990,pos,MEDLINE,pos,pos_MEDLINE
train,16008352,pos,MEDLINE,pos,pos_MEDLINE
train,16008655,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16014597,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16033500,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16037492,pos,MEDLINE,pos,pos_MEDLINE
train,16038819,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16046624,pos,PMC,pos,pos_PMC
train,16051273,pos,MEDLINE,pos,pos_MEDLINE
train,16081103,pos,MEDLINE,pos,pos_MEDLINE
train,16083884,pos,MEDLINE,pos,pos_MEDLINE
train,16085652,pos,MEDLINE,pos,pos_MEDLINE
train,16099990,pos,MEDLINE,pos,pos_MEDLINE
train,16101281,pos,MEDLINE,pos,pos_MEDLINE
train,16107125,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16109371,pos,MEDLINE,pos,pos_MEDLINE
train,16109374,pos,MEDLINE,pos,pos_MEDLINE
train,16114877,pos,MEDLINE,pos,pos_MEDLINE
train,16118869,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16125198,pos,MEDLINE,pos,pos_MEDLINE
train,16128577,pos,MEDLINE,pos,pos_MEDLINE
train,16129825,pos,MEDLINE,pos,pos_MEDLINE
train,16131758,pos,MEDLINE,pos,pos_MEDLINE
train,16132683,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16139844,pos,MEDLINE,pos,pos_MEDLINE
train,16141215,pos,MEDLINE,pos,pos_MEDLINE
train,16169869,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16171706,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16176272,pos,MEDLINE,pos,pos_MEDLINE
train,1617715,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16183633,pos,MEDLINE,pos,pos_MEDLINE
train,1618378,pos,MEDLINE,pos,pos_MEDLINE
train,16186124,pos,MEDLINE,pos,pos_MEDLINE
train,16197452,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16199860,pos,MEDLINE,pos,pos_MEDLINE
train,16204249,pos,MEDLINE,pos,pos_MEDLINE
train,16208361,pos,MEDLINE,pos,pos_MEDLINE
train,16209941,pos,MEDLINE,pos,pos_MEDLINE
train,16214166,pos,MEDLINE,pos,pos_MEDLINE
train,16216710,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,1621930,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16222336,pos,MEDLINE,pos,pos_MEDLINE
train,16228284,pos,MEDLINE,pos,pos_MEDLINE
train,16236260,pos,MEDLINE,pos,pos_MEDLINE
train,16244663,pos,MEDLINE,pos,pos_MEDLINE
train,16246365,pos,MEDLINE,pos,pos_MEDLINE
train,16247755,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16249794,pos,MEDLINE,pos,pos_MEDLINE
train,16260604,pos,MEDLINE,pos,pos_MEDLINE
train,16261508,pos,MEDLINE,pos,pos_MEDLINE
train,16271312,pos,MEDLINE,pos,pos_MEDLINE
train,16271883,pos,MEDLINE,pos,pos_MEDLINE
train,16280326,pos,MEDLINE,pos,pos_MEDLINE
train,16280346,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16281058,pos,MEDLINE,pos,pos_MEDLINE
train,16283974,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16284250,pos,MEDLINE,pos,pos_MEDLINE
train,16287076,pos,MEDLINE,pos,pos_MEDLINE
train,16296233,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16298086,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16302975,pos,MEDLINE,pos,pos_MEDLINE
train,1631098,pos,MEDLINE,pos,pos_MEDLINE
train,16317001,pos,MEDLINE,pos,pos_MEDLINE
train,16325851,pos,MEDLINE,pos,pos_MEDLINE
train,16326382,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16326715,pos,MEDLINE,pos,pos_MEDLINE
train,16328780,pos,PMC,pos,pos_PMC
train,16332123,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16338377,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16342933,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16344657,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16345016,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16355453,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,16364918,pos,MEDLINE,pos,pos_MEDLINE
train,16364919,pos,MEDLINE,pos,pos_MEDLINE
train,16372900,pos,MEDLINE,pos,pos_MEDLINE
train,16373493,pos,MEDLINE,pos,pos_MEDLINE
train,16376933,pos,MEDLINE,pos,pos_MEDLINE
train,16384580,pos,PMC,pos,pos_PMC
train,16387658,pos,MEDLINE,pos,pos_MEDLINE
train,1639074,pos,MEDLINE,pos,pos_MEDLINE
